ensembl_transcript_id	ensembl_gene_id	chromosome_name	transcript_start	transcript_end	external_gene_id	percentage_gc_content	gene_biotype	source	name_1006	cds_length
ENST00000341809	ENSG00000189182	12	53083410	53097247	KRT77	51.05	protein_coding	ensembl	keratin filament	1737
ENST00000344876	ENSG00000189184	4	138440072	138453629	PCDH18	36.59	protein_coding	ensembl	calcium ion binding	3408
ENST00000451261	ENSG00000189186	X	27608500	27766908	DCAF8L2	35.73	protein_coding	havana	protein binding	1896
ENST00000338230	ENSG00000189190	19	53267448	53290016	ZNF600	45.41	protein_coding	ensembl	zinc ion binding	2169
ENST00000342818	ENSG00000189195	1	92545893	92613393	BTBD8	39.23	protein_coding	ensembl	protein binding	1137
ENST00000338702	ENSG00000189221	X	43515467	43606068	MAOA	39.95	protein_coding	ensembl	small molecule metabolic process	1584
ENST00000342683	ENSG00000189227	15	67813406	67819628	C15orf61	40.83	protein_coding	ensembl	extracellular region	474
ENST00000341513	ENSG00000189233	8	27879483	27941388	NUGGC	45.07	protein_coding	ensembl	GTP binding	2391
ENST00000368608	ENSG00000189241	6	116597741	116601066	TSPYL1	48.02	protein_coding	ensembl	nucleosome assembly	1314
ENST00000370503	ENSG00000189252	X	142596564	142605303	SPANXN3	46.6	protein_coding	ensembl		426
ENST00000329862	ENSG00000189253	11	89602450	89609185	TRIM64B	37.71	protein_coding	ensembl	protein binding	1350
ENST00000334351	ENSG00000189266	1	24286302	24289952	PNRC2	43.71	protein_coding	ensembl	protein binding	420
ENST00000317749	ENSG00000189269	22	23950639	23974508	C22orf43	44.89	protein_coding	ensembl		690
ENST00000341866	ENSG00000189275	10	133604734	133622535	AL450307.1	50.87	protein_coding	ensembl		477
ENST00000338513	ENSG00000189280	1	35220648	35224113	GJB5	54.15	protein_coding	ensembl	integral to membrane	822
ENST00000341848	ENSG00000189283	3	59737952	60522695	FHIT	38.91	protein_coding	ensembl	transcription, DNA-dependent	444
ENST00000403610	ENSG00000189292	2	279558	288296	FAM150B	48.13	protein_coding	ensembl	extracellular region	459
ENST00000252211	ENSG00000189298	6	28317691	28334523	ZKSCAN3	45.5	protein_coding	ensembl	viral reproduction	1617
ENST00000339140	ENSG00000189299	X	55649833	55652621	FOXR2	40.98	protein_coding	ensembl	transcription factor complex	936
ENST00000323013	ENSG00000189306	22	42905974	42915808	RRP7A	57.96	protein_coding	ensembl	RNA binding	843
ENST00000340417	ENSG00000189308	4	83845756	83931982	LIN54	39.03	protein_coding	ensembl	transcription, DNA-dependent	2250
ENST00000337318	ENSG00000189319	10	126307861	126432619	FAM53B	52.68	protein_coding	ensembl	biological_process	1269
ENST00000338588	ENSG00000189320	7	135414347	135433594	FAM180A	46.33	protein_coding	ensembl	extracellular region	522
ENST00000437635	ENSG00000189325	6	36283534	36304662	C6orf222	49.56	protein_coding	ensembl		1959
ENST00000370504	ENSG00000189326	X	142113718	142122488	SPANXN4	46.49	protein_coding	ensembl		471
ENST00000340135	ENSG00000189332	11	18230685	18235109	RP11-113D6.10	40.66	protein_coding	ensembl	transport	465
ENST00000344616	ENSG00000189334	1	153586757	153588790	S100A14	57.25	protein_coding	ensembl	positive regulation of granulocyte chemotaxis	315
ENST00000376030	ENSG00000189337	1	14925200	15444539	KAZN	49.01	protein_coding	ensembl	protein binding	2328
ENST00000234800	ENSG00000189339	1	1592940	1624167	SLC35E2B	53.64	protein_coding	ensembl	transmembrane transport	1218
ENST00000379558	ENSG00000189350	2	29204164	29284239	FAM179A	49.55	protein_coding	ensembl	binding	3060
ENST00000343105	ENSG00000189362	2	191380990	191399404	TMEM194B	40.26	protein_coding	ensembl		258
ENST00000340333	ENSG00000189366	3	125648118	125655882	ALG1L	51.93	protein_coding	ensembl	transferase activity, transferring glycosyl groups	564
ENST00000483725	ENSG00000189367	6	127764392	127780536	KIAA0408	35.14	protein_coding	ensembl	protein binding	2085
ENST00000340438	ENSG00000189369	X	51486481	51489324	GSPT2	45.11	protein_coding	ensembl	gene expression	1887
ENST00000345096	ENSG00000189375	17	18538319	18545737	TBC1D28	47.65	protein_coding	ensembl	Rab GTPase activator activity	633
ENST00000276704	ENSG00000189376	8	124232196	124253638	C8orf76	43.74	protein_coding	ensembl		1143
ENST00000601181	ENSG00000189377	19	42932440	42947200	CXCL17	43.22	protein_coding	ensembl	chemotaxis	360
ENST00000338352	ENSG00000189401	X	69282341	69284029	OTUD6A	57.61	protein_coding	ensembl		867
ENST00000339872	ENSG00000189403	13	31033987	31038447	HMGB1	41.99	protein_coding	ensembl	base-excision repair, DNA ligation	648
ENST00000356026	ENSG00000189409	1	1567474	1570030	MMP23B	70.47	protein_coding	ensembl	reproduction	1173
ENST00000444387	ENSG00000189410	1	21048021	21059029	SH2D5	61.39	protein_coding	ensembl	protein binding	1272
ENST00000338647	ENSG00000189420	X	152683780	152687087	ZFP92	58.62	protein_coding	ensembl	DNA binding	1251
ENST00000291890	ENSG00000189430	19	55417508	55424441	NCR1	49.16	protein_coding	ensembl	signal transduction	915
ENST00000339480	ENSG00000189433	1	35225342	35229325	GJB4	56.12	protein_coding	ensembl	gap junction channel activity	801
ENST00000358120	ENSG00000196071	1	248261951	248264224	OR2L13	36.75	protein_coding	ensembl	plasma membrane	939
ENST00000357552	ENSG00000196074	20	58438618	58508710	SYCP2	33.52	protein_coding	ensembl	nucleus	4593
ENST00000418100	ENSG00000196081	19	23404401	23433162	ZNF724P	40.39	protein_coding	ensembl	DNA binding	1860
ENST00000317757	ENSG00000196083	3	190231891	190375843	IL1RAP	37.96	protein_coding	ensembl	interleukin-2 biosynthetic process	2064
ENST00000373198	ENSG00000196090	20	40701392	41818609	PTPRT	42.34	protein_coding	ensembl	protein tyrosine phosphatase activity	4392
ENST00000358127	ENSG00000196092	9	36833272	37034103	PAX5	49.3	protein_coding	ensembl	negative regulation of transcription from RNA polymerase II promoter	1176
ENST00000354924	ENSG00000196098	3	98072698	98073663	OR5K4	38.3	protein_coding	ensembl	G-protein coupled receptor signaling pathway	966
ENST00000309154	ENSG00000196099	11	123676043	123677095	OR6M1	45.49	protein_coding	ensembl	G-protein coupled receptor signaling pathway	942
ENST00000307137	ENSG00000196101	HSCHR6_MHC_QBL	32417557	32430644	HLA-DRB3	42.99	protein_coding	ensembl	late endosome membrane	801
ENST00000357154	ENSG00000196104	4	167654535	168155738	SPOCK3	34.82	protein_coding	ensembl	signal transduction	1311
ENST00000397121	ENSG00000196109	19	22361893	22379753	ZNF676	37.95	protein_coding	ensembl	zinc ion binding	1767
ENST00000308650	ENSG00000196110	19	9404951	9415795	ZNF699	42.77	protein_coding	ensembl	nucleic acid binding	1929
ENST00000355295	ENSG00000196116	9	100174232	100258407	TDRD7	38.92	protein_coding	ensembl	P granule	3297
ENST00000284287	ENSG00000196119	11	124439893	124441037	OR8A1	48.3	protein_coding	ensembl	axon guidance	981
ENST00000290881	ENSG00000196123	16	67209507	67217943	KIAA0895L	56.58	protein_coding	ensembl		1416
ENST00000360004	ENSG00000196126	6	32546546	32557625	HLA-DRB1	44.36	protein_coding	ensembl	immune response	801
ENST00000341702	ENSG00000196131	19	53761545	53762855	VN1R2	43.32	protein_coding	ensembl	sensory perception of taste	1188
ENST00000328439	ENSG00000196132	20	62795827	62873604	MYT1	54.58	protein_coding	ensembl	DNA binding	3366
ENST00000553947	ENSG00000196136	14	95058395	95090983	SERPINA3	49.31	protein_coding	ensembl	serine-type endopeptidase inhibitor activity	1347
ENST00000380554	ENSG00000196139	10	5135985	5149878	AKR1C3	40.4	protein_coding	ensembl	keratinocyte differentiation	972
ENST00000409755	ENSG00000196141	2	201173673	201342825	SPATS2L	40.11	protein_coding	ensembl	protein binding	1767
ENST00000292579	ENSG00000196150	8	146102336	146126846	ZNF250	48.35	protein_coding	ensembl	DNA binding	1683
ENST00000358147	ENSG00000196151	2	160092309	160143214	WDSUB1	39.12	protein_coding	ensembl	ubiquitin-protein ligase activity	1155
ENST00000342483	ENSG00000196152	9	130186661	130207651	ZNF79	47.13	protein_coding	ensembl	DNA binding	1497
ENST00000354332	ENSG00000196154	1	153516089	153518278	S100A4	56.3	protein_coding	ensembl	nucleus	306
ENST00000391356	ENSG00000196156	17	39323484	39324424	KRTAP4-3	51.43	protein_coding	ensembl	keratin filament	588
ENST00000335110	ENSG00000196159	4	126315091	126412923	FAT4	34.44	protein_coding	ensembl	calcium ion binding	9669
ENST00000358138	ENSG00000196166	8	38368352	38386180	C8orf86	45.83	protein_coding	ensembl		672
ENST00000355430	ENSG00000196167	11	111164171	111170539	C11orf92	46.78	protein_coding	ensembl	integral to membrane	375
ENST00000359610	ENSG00000196171	1	158669369	158670486	OR6K2	44.9	protein_coding	ensembl	G-protein coupled receptor activity	975
ENST00000359907	ENSG00000196176	6	26021907	26022278	HIST1H4A	59.41	protein_coding	ensembl	nucleosome	312
ENST00000358776	ENSG00000196177	10	124768532	124817827	ACADSB	40.72	protein_coding	ensembl	acyl-CoA dehydrogenase activity	1299
ENST00000373130	ENSG00000196182	1	36805225	36851489	STK40	52.28	protein_coding	ensembl	cytoplasm	1323
ENST00000423932	ENSG00000196184	1	159409512	159410600	OR10J1	46.56	protein_coding	ensembl	plasma membrane	963
ENST00000361052	ENSG00000196188	1	206317459	206332104	CTSE	43.75	protein_coding	ensembl	aspartic-type endopeptidase activity	1206
ENST00000355014	ENSG00000196189	1	156119810	156147535	SEMA4A	51.59	protein_coding	ensembl	protein binding	2286
ENST00000354323	ENSG00000196196	9	35906189	35907138	HRCT1	60.95	protein_coding	ensembl	integral to membrane	348
ENST00000414242	ENSG00000196199	13	20207788	20245126	MPHOSPH8	43.32	protein_coding	ensembl	negative regulation of transcription, DNA-dependent	2604
ENST00000234142	ENSG00000196208	2	11696479	11782912	GREB1	48.57	protein_coding	ensembl	integral to membrane	5850
ENST00000359801	ENSG00000196209	20	1455236	1472042	SIRPB2	44.05	protein_coding	ensembl	protein binding	1029
ENST00000359102	ENSG00000196214	19	52780405	52795977	ZNF766	45.42	protein_coding	ensembl	regulation of transcription, DNA-dependent	1416
ENST00000359596	ENSG00000196218	19	38924470	39078060	RYR1	52.14	protein_coding	ensembl	cytosolic calcium ion homeostasis	15117
ENST00000383836	ENSG00000196220	3	9022275	9291063	SRGAP3	45.29	protein_coding	ensembl	cytosol	3300
ENST00000357905	ENSG00000196226	6	26043455	26043885	HIST1H2BB	53.13	protein_coding	ensembl	nucleus	381
ENST00000358293	ENSG00000196227	20	58508819	58523735	FAM217B	42.7	protein_coding	ensembl		1152
ENST00000329106	ENSG00000196228	2	108863651	108881807	SULT1C3	37.85	protein_coding	ensembl	sulfur compound metabolic process	915
ENST00000327892	ENSG00000196230	6	30687978	30693203	TUBB	53.06	protein_coding	ensembl	protein complex	1335
ENST00000358688	ENSG00000196231	HSCHR6_MHC_MCF	29141459	29142499	OR2J2	44.67	protein_coding	ensembl	G-protein coupled receptor signaling pathway	939
ENST00000356016	ENSG00000196233	10	98592712	98718648	LCOR	39.28	protein_coding	ensembl	nucleus	1302
ENST00000432763	ENSG00000196235	19	39936186	39967306	SUPT5H	51.42	protein_coding	ensembl	viral reproduction	3264
ENST00000357137	ENSG00000196236	22	41253102	41328819	XPNPEP3	42.74	protein_coding	ensembl	metallopeptidase activity	1524
ENST00000342927	ENSG00000196240	1	248616077	248617130	OR2T2	53.32	protein_coding	ensembl	plasma membrane	975
ENST00000366487	ENSG00000196242	1	247693434	247697141	OR2C3	47.52	protein_coding	ensembl	olfactory receptor activity	963
ENST00000344930	ENSG00000196247	7	64126576	64171404	ZNF107	40.03	protein_coding	ensembl	biological_process	2352
ENST00000531945	ENSG00000196248	11	123847368	123848488	OR10S1	54.06	protein_coding	ensembl	olfactory receptor activity	996
ENST00000359086	ENSG00000196260	6	30899130	30899952	SFTA2	56.74	protein_coding	ensembl	extracellular region	237
ENST00000468812	ENSG00000196262	7	44836279	44842716	PPIA	47.06	protein_coding	ensembl	nucleus	498
ENST00000308031	ENSG00000196263	19	57019212	57041590	ZNF471	40.19	protein_coding	ensembl	zinc ion binding	1881
ENST00000332217	ENSG00000196266	1	159283460	159284449	OR10J3	48.69	protein_coding	ensembl	integral to membrane	990
ENST00000322146	ENSG00000196267	19	52658125	52674896	ZNF836	43.18	protein_coding	ensembl	zinc ion binding	2811
ENST00000392288	ENSG00000196268	19	21579931	21610375	ZNF493	38.43	protein_coding	ensembl	DNA binding	2325
ENST00000405086	ENSG00000196275	7	74210483	74267847	GTF2IRD2	46.67	protein_coding	ensembl	DNA binding	2850
ENST00000402647	ENSG00000196277	3	6903076	7728114	GRM7	37.8	protein_coding	ensembl	axon	2769
ENST00000306867	ENSG00000196284	6	44797553	45333038	SUPT3H	36.3	protein_coding	ensembl	nucleus	954
ENST00000409020	ENSG00000196290	2	201754108	201768653	NIF3L1	41.02	protein_coding	ensembl	positive regulation of transcription, DNA-dependent	1134
ENST00000357084	ENSG00000196296	16	28889726	28915785	ATP2A1	54.04	protein_coding	ensembl	endoplasmic reticulum-Golgi intermediate compartment	3006
ENST00000375643	ENSG00000196305	9	94972489	95055982	IARS	41.23	protein_coding	ensembl	ATP binding	3789
ENST00000602917	ENSG00000196312	9	99708327	99775862	HIATL2	41.3	protein_coding	ensembl	integral to membrane	453
ENST00000434423	ENSG00000196313	7	72395660	72416773	POM121	46.19	protein_coding	ensembl	nuclear envelope	3750
ENST00000527478	ENSG00000196323	11	130102587	130131757	ZBTB44	39.13	protein_coding	ensembl	protein binding	1786
ENST00000488756	ENSG00000196326	10	5202775	5227096	AKR1CL1	38.07	protein_coding	ensembl	oxidoreductase activity	456
ENST00000358647	ENSG00000196329	7	150434436	150441151	GIMAP5	43.79	protein_coding	ensembl	positive regulation of membrane potential	924
ENST00000303806	ENSG00000196331	6	27861203	27861669	HIST1H2BO	57.82	protein_coding	ensembl	intracellular	381
ENST00000355870	ENSG00000196335	7	23749786	23872132	STK31	37.44	protein_coding	ensembl	ATP binding	3060
ENST00000377280	ENSG00000196337	19	49557531	49558997	CGB7	63.61	protein_coding	ensembl	hormone activity	498
ENST00000358741	ENSG00000196338	X	70364712	70390143	NLGN3	52.1	protein_coding	ensembl	axon extension	2547
ENST00000357821	ENSG00000196341	11	124179708	124180733	OR8D1	46.59	protein_coding	ensembl	olfactory receptor activity	927
ENST00000476959	ENSG00000196344	4	100334195	100356291	ADH7	37.02	protein_coding	ensembl	xenobiotic metabolic process	1185
ENST00000273320	ENSG00000196345	3	44596700	44613650	ZKSCAN7	45.82	protein_coding	ensembl	viral reproduction	2265
ENST00000601693	ENSG00000196350	19	22469210	22499978	ZNF729	38.43	protein_coding	ensembl	intracellular	3759
ENST00000367063	ENSG00000196352	1	207494877	207514111	CD55	36.33	protein_coding	ensembl		1335
ENST00000502818	ENSG00000196353	3	131253867	131756806	CPNE4	38.99	protein_coding	ensembl	protein binding	1728
ENST00000436901	ENSG00000196355	4	38628029	38666430	AC021860.1	43.48	protein_coding	ensembl		543
ENST00000355114	ENSG00000196357	19	36673196	36737159	ZNF565	45.13	protein_coding	ensembl	intracellular	1620
ENST00000358625	ENSG00000196363	9	137001210	137025090	WDR5	54.93	protein_coding	ensembl	histone methyltransferase activity (H3-K4 specific)	1005
ENST00000360614	ENSG00000196365	19	5691845	5720301	LONP1	57.82	protein_coding	ensembl	DNA repair	2880
ENST00000354376	ENSG00000196366	9	139377947	139380518	C9orf163	63.65	protein_coding	ensembl		612
ENST00000359863	ENSG00000196367	7	98476113	98610866	TRRAP	46.21	protein_coding	ensembl	regulation of transcription, DNA-dependent	11580
ENST00000375992	ENSG00000196368	X	51232863	51239448	NUDT11	39.05	protein_coding	ensembl	cytosol	495
ENST00000358752	ENSG00000196371	11	94277017	94283063	FUT4	49.15	protein_coding	ensembl	alpha-(1->3)-fucosyltransferase activity	1593
ENST00000357700	ENSG00000196372	10	5680831	5708541	ASB13	50.97	protein_coding	ensembl	protein ubiquitination	837
ENST00000359465	ENSG00000196374	6	27782822	27783267	HIST1H2BM	56.05	protein_coding	ensembl	nucleosome assembly	381
ENST00000360388	ENSG00000196376	6	118228689	118638839	SLC35F1	38.46	protein_coding	ensembl	integral to membrane	1227
ENST00000343459	ENSG00000196378	8	145998499	146012689	ZNF34	49.73	protein_coding	ensembl	intracellular	1683
ENST00000358582	ENSG00000196381	19	38158652	38183223	ZNF781	41.97	protein_coding	ensembl	DNA binding	984
ENST00000541415	ENSG00000196383	14	20470322	20471265	OR4Q2	44.92	polymorphic_pseudogene	havana		944
ENST00000355557	ENSG00000196387	12	133656424	133684130	ZNF140	41.08	protein_coding	ensembl	sequence-specific DNA binding transcription factor activity	1374
ENST00000396829	ENSG00000196388	17	4891426	4900905	INCA1	51.52	protein_coding	ensembl	positive regulation of apoptotic process	711
ENST00000354377	ENSG00000196391	15	90895477	90906079	ZNF774	45.93	protein_coding	ensembl	regulation of transcription, DNA-dependent	1452
ENST00000354995	ENSG00000196400	9	69252845	69254032	BX255923.1	40.99	protein_coding	ensembl		438
ENST00000392920	ENSG00000196405	14	100531615	100610573	EVL	45.48	protein_coding	ensembl	nervous system development	1257
ENST00000370515	ENSG00000196406	X	140785568	140786896	SPANXD	51.09	protein_coding	ensembl	cytoplasm	294
ENST00000453881	ENSG00000196407	1	151819577	151824898	THEM5	52.15	protein_coding	ensembl		752
ENST00000397280	ENSG00000196408	16	2029041	2031184	NOXO1	63.61	protein_coding	ensembl	superoxide-generating NADPH oxidase activator activity	1131
ENST00000377626	ENSG00000196409	9	40771900	40792063	ZNF658	38.33	protein_coding	ensembl	regulation of transcription, DNA-dependent	3180
ENST00000358173	ENSG00000196411	7	100400187	100425121	EPHB4	54.76	protein_coding	ensembl	protein kinase activity	2964
ENST00000234347	ENSG00000196415	19	840974	848175	PRTN3	58.05	protein_coding	ensembl	serine-type peptidase activity	771
ENST00000396408	ENSG00000196417	19	53898403	53915260	ZNF765	44.88	protein_coding	ensembl	regulation of transcription, DNA-dependent	1572
ENST00000543802	ENSG00000196418	1	247319722	247335269	ZNF124	42.19	protein_coding	ensembl	regulation of transcription, DNA-dependent	1056
ENST00000359308	ENSG00000196419	22	42017354	42060043	XRCC6	46.22	protein_coding	ensembl	transcription, DNA-dependent	1830
ENST00000359215	ENSG00000196420	1	153509623	153514241	S100A5	52.52	protein_coding	ensembl	copper ion binding	333
ENST00000356818	ENSG00000196422	9	138371648	138380739	PPP1R26	59.96	protein_coding	ensembl	negative regulation of phosphatase activity	3630
ENST00000415641	ENSG00000196427	1	108765963	108786689	NBPF4	44.99	protein_coding	ensembl	cytoplasm	1917
